posting_date,document_date,cost_center,gl_account,amount,vendor,description
2023-09-28,2023-09-28,CC-COAST-DD,6010,4990.98,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-09
2023-09-29,2023-09-29,CC-COAST-DD,6010,5129.0,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-09
2023-09-30,2023-09-30,CC-COAST-DD,6010,751.18,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-09
2023-10-01,2023-10-01,CC-COAST-DD,6010,675.49,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-02,2023-10-02,CC-COAST-DD,6010,4696.87,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-03,2023-10-03,CC-COAST-DD,6010,4568.89,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-04,2023-10-04,CC-COAST-DD,6010,4679.01,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-05,2023-10-05,CC-COAST-DD,6010,4379.43,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-06,2023-10-06,CC-COAST-DD,6010,5226.21,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-07,2023-10-07,CC-COAST-DD,6010,645.85,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-08,2023-10-08,CC-COAST-DD,6010,701.22,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-09,2023-10-09,CC-COAST-DD,6010,4829.88,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-10,2023-10-10,CC-COAST-DD,6010,4207.41,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-11,2023-10-11,CC-COAST-DD,6010,4548.94,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-12,2023-10-12,CC-COAST-DD,6010,4758.98,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-13,2023-10-13,CC-COAST-DD,6010,4521.51,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-14,2023-10-14,CC-COAST-DD,6010,685.04,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-15,2023-10-15,CC-COAST-DD,6010,711.88,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-16,2023-10-16,CC-COAST-DD,6010,4719.02,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-17,2023-10-17,CC-COAST-DD,6010,4683.77,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-18,2023-10-18,CC-COAST-DD,6010,4495.62,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-19,2023-10-19,CC-COAST-DD,6010,5034.12,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-20,2023-10-20,CC-COAST-DD,6010,4770.32,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-21,2023-10-21,CC-COAST-DD,6010,688.03,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-22,2023-10-22,CC-COAST-DD,6010,676.57,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-23,2023-10-23,CC-COAST-DD,6010,4769.05,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-24,2023-10-24,CC-COAST-DD,6010,4697.55,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-25,2023-10-25,CC-COAST-DD,6010,4887.27,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-26,2023-10-26,CC-COAST-DD,6010,5051.75,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-27,2023-10-27,CC-COAST-DD,6010,4442.17,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-28,2023-10-28,CC-COAST-DD,6010,735.68,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-29,2023-10-29,CC-COAST-DD,6010,697.23,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-30,2023-10-30,CC-COAST-DD,6010,4845.87,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-10-31,2023-10-31,CC-COAST-DD,6010,4837.96,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-10
2023-11-01,2023-11-01,CC-COAST-DD,6010,4276.86,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-02,2023-11-02,CC-COAST-DD,6010,4453.28,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-03,2023-11-03,CC-COAST-DD,6010,4958.52,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-04,2023-11-04,CC-COAST-DD,6010,666.38,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-05,2023-11-05,CC-COAST-DD,6010,715.38,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-06,2023-11-06,CC-COAST-DD,6010,4712.51,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-07,2023-11-07,CC-COAST-DD,6010,4334.21,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-08,2023-11-08,CC-COAST-DD,6010,4250.99,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-09,2023-11-09,CC-COAST-DD,6010,4331.14,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-10,2023-11-10,CC-COAST-DD,6010,4247.48,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-11,2023-11-11,CC-COAST-DD,6010,640.63,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-12,2023-11-12,CC-COAST-DD,6010,648.75,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-13,2023-11-13,CC-COAST-DD,6010,4383.77,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-14,2023-11-14,CC-COAST-DD,6010,4502.04,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-15,2023-11-15,CC-COAST-DD,6010,4157.87,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-16,2023-11-16,CC-COAST-DD,6010,4348.95,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-17,2023-11-17,CC-COAST-DD,6010,4377.9,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-18,2023-11-18,CC-COAST-DD,6010,639.0,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-19,2023-11-19,CC-COAST-DD,6010,644.89,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-20,2023-11-20,CC-COAST-DD,6010,4569.86,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-21,2023-11-21,CC-COAST-DD,6010,4479.93,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-22,2023-11-22,CC-COAST-DD,6010,4501.37,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-23,2023-11-23,CC-COAST-DD,6010,4691.84,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-24,2023-11-24,CC-COAST-DD,6010,4576.63,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-25,2023-11-25,CC-COAST-DD,6010,656.58,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-26,2023-11-26,CC-COAST-DD,6010,662.49,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-27,2023-11-27,CC-COAST-DD,6010,4555.49,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-28,2023-11-28,CC-COAST-DD,6010,4248.11,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-29,2023-11-29,CC-COAST-DD,6010,4223.33,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-11-30,2023-11-30,CC-COAST-DD,6010,4002.58,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-11
2023-12-01,2023-12-01,CC-COAST-DD,6010,4640.0,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-02,2023-12-02,CC-COAST-DD,6010,648.67,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-03,2023-12-03,CC-COAST-DD,6010,646.27,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-04,2023-12-04,CC-COAST-DD,6010,3995.12,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-05,2023-12-05,CC-COAST-DD,6010,4688.09,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-06,2023-12-06,CC-COAST-DD,6010,4408.55,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-07,2023-12-07,CC-COAST-DD,6010,4410.74,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-08,2023-12-08,CC-COAST-DD,6010,4459.07,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-09,2023-12-09,CC-COAST-DD,6010,618.26,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-10,2023-12-10,CC-COAST-DD,6010,656.29,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-11,2023-12-11,CC-COAST-DD,6010,4138.63,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-12,2023-12-12,CC-COAST-DD,6010,4691.7,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-13,2023-12-13,CC-COAST-DD,6010,4234.89,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-14,2023-12-14,CC-COAST-DD,6010,4341.73,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-15,2023-12-15,CC-COAST-DD,6010,4315.34,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-16,2023-12-16,CC-COAST-DD,6010,672.68,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-17,2023-12-17,CC-COAST-DD,6010,635.11,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-18,2023-12-18,CC-COAST-DD,6010,4363.21,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-19,2023-12-19,CC-COAST-DD,6010,4007.25,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-20,2023-12-20,CC-COAST-DD,6010,4324.74,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-21,2023-12-21,CC-COAST-DD,6010,4546.95,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-22,2023-12-22,CC-COAST-DD,6010,4388.81,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-23,2023-12-23,CC-COAST-DD,6010,629.26,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-24,2023-12-24,CC-COAST-DD,6010,648.81,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-25,2023-12-25,CC-COAST-DD,6010,4108.6,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-26,2023-12-26,CC-COAST-DD,6010,3979.11,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-27,2023-12-27,CC-COAST-DD,6010,4525.95,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-28,2023-12-28,CC-COAST-DD,6010,4390.9,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-29,2023-12-29,CC-COAST-DD,6010,4335.45,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-30,2023-12-30,CC-COAST-DD,6010,712.35,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2023-12-31,2023-12-31,CC-COAST-DD,6010,658.8,FieldForce Sales LLC,Door_to_Door acquisition spend — 2023-12
2024-01-01,2024-01-01,CC-COAST-DD,6010,3998.05,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-02,2024-01-02,CC-COAST-DD,6010,4128.03,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-03,2024-01-03,CC-COAST-DD,6010,4271.29,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-04,2024-01-04,CC-COAST-DD,6010,3971.22,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-05,2024-01-05,CC-COAST-DD,6010,4540.01,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-06,2024-01-06,CC-COAST-DD,6010,675.32,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-07,2024-01-07,CC-COAST-DD,6010,635.41,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-08,2024-01-08,CC-COAST-DD,6010,4166.98,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-09,2024-01-09,CC-COAST-DD,6010,4319.81,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-10,2024-01-10,CC-COAST-DD,6010,4320.96,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-11,2024-01-11,CC-COAST-DD,6010,4187.71,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-12,2024-01-12,CC-COAST-DD,6010,4172.77,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-13,2024-01-13,CC-COAST-DD,6010,621.54,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-14,2024-01-14,CC-COAST-DD,6010,622.03,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-15,2024-01-15,CC-COAST-DD,6010,4009.94,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-16,2024-01-16,CC-COAST-DD,6010,4277.41,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-17,2024-01-17,CC-COAST-DD,6010,4451.1,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-18,2024-01-18,CC-COAST-DD,6010,4157.05,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-19,2024-01-19,CC-COAST-DD,6010,4317.37,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-20,2024-01-20,CC-COAST-DD,6010,610.99,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-21,2024-01-21,CC-COAST-DD,6010,626.5,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-22,2024-01-22,CC-COAST-DD,6010,4203.34,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-23,2024-01-23,CC-COAST-DD,6010,4525.74,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-24,2024-01-24,CC-COAST-DD,6010,4419.35,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-25,2024-01-25,CC-COAST-DD,6010,4443.73,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-26,2024-01-26,CC-COAST-DD,6010,4136.43,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-27,2024-01-27,CC-COAST-DD,6010,645.12,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-28,2024-01-28,CC-COAST-DD,6010,609.54,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-29,2024-01-29,CC-COAST-DD,6010,4050.48,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-30,2024-01-30,CC-COAST-DD,6010,4430.76,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-01-31,2024-01-31,CC-COAST-DD,6010,4526.92,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-01
2024-02-01,2024-02-01,CC-COAST-DD,6010,4444.54,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-02,2024-02-02,CC-COAST-DD,6010,4228.71,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-03,2024-02-03,CC-COAST-DD,6010,622.1,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-04,2024-02-04,CC-COAST-DD,6010,661.37,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-05,2024-02-05,CC-COAST-DD,6010,4320.2,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-06,2024-02-06,CC-COAST-DD,6010,4418.36,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-07,2024-02-07,CC-COAST-DD,6010,4473.36,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-08,2024-02-08,CC-COAST-DD,6010,4076.41,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-09,2024-02-09,CC-COAST-DD,6010,4386.39,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-10,2024-02-10,CC-COAST-DD,6010,658.3,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-11,2024-02-11,CC-COAST-DD,6010,628.18,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-12,2024-02-12,CC-COAST-DD,6010,4622.4,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-13,2024-02-13,CC-COAST-DD,6010,4414.37,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-14,2024-02-14,CC-COAST-DD,6010,4205.88,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-15,2024-02-15,CC-COAST-DD,6010,4378.6,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-16,2024-02-16,CC-COAST-DD,6010,4398.11,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-17,2024-02-17,CC-COAST-DD,6010,686.3,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-18,2024-02-18,CC-COAST-DD,6010,660.33,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-19,2024-02-19,CC-COAST-DD,6010,4140.07,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-20,2024-02-20,CC-COAST-DD,6010,4508.25,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-21,2024-02-21,CC-COAST-DD,6010,4223.58,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-22,2024-02-22,CC-COAST-DD,6010,3981.2,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-23,2024-02-23,CC-COAST-DD,6010,4336.96,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-24,2024-02-24,CC-COAST-DD,6010,694.73,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-25,2024-02-25,CC-COAST-DD,6010,639.25,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-26,2024-02-26,CC-COAST-DD,6010,4287.91,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-27,2024-02-27,CC-COAST-DD,6010,4329.38,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-28,2024-02-28,CC-COAST-DD,6010,4467.61,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-02-29,2024-02-29,CC-COAST-DD,6010,4499.25,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-02
2024-03-01,2024-03-01,CC-COAST-DD,6010,4473.04,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-02,2024-03-02,CC-COAST-DD,6010,719.55,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-03,2024-03-03,CC-COAST-DD,6010,661.48,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-04,2024-03-04,CC-COAST-DD,6010,4602.32,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-05,2024-03-05,CC-COAST-DD,6010,4580.85,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-06,2024-03-06,CC-COAST-DD,6010,4307.14,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-07,2024-03-07,CC-COAST-DD,6010,4368.18,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-08,2024-03-08,CC-COAST-DD,6010,4261.13,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-09,2024-03-09,CC-COAST-DD,6010,717.72,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-10,2024-03-10,CC-COAST-DD,6010,635.72,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-11,2024-03-11,CC-COAST-DD,6010,4144.16,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-12,2024-03-12,CC-COAST-DD,6010,4373.38,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-13,2024-03-13,CC-COAST-DD,6010,4601.98,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-14,2024-03-14,CC-COAST-DD,6010,4470.26,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-15,2024-03-15,CC-COAST-DD,6010,4558.36,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-16,2024-03-16,CC-COAST-DD,6010,651.35,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-17,2024-03-17,CC-COAST-DD,6010,724.48,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-18,2024-03-18,CC-COAST-DD,6010,4409.79,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-19,2024-03-19,CC-COAST-DD,6010,4600.51,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-20,2024-03-20,CC-COAST-DD,6010,4423.35,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-21,2024-03-21,CC-COAST-DD,6010,4436.55,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-22,2024-03-22,CC-COAST-DD,6010,4661.51,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-23,2024-03-23,CC-COAST-DD,6010,661.59,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-24,2024-03-24,CC-COAST-DD,6010,621.58,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-25,2024-03-25,CC-COAST-DD,6010,4495.1,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-26,2024-03-26,CC-COAST-DD,6010,4262.69,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-27,2024-03-27,CC-COAST-DD,6010,4223.9,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-28,2024-03-28,CC-COAST-DD,6010,4680.57,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-29,2024-03-29,CC-COAST-DD,6010,4526.51,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
2024-03-30,2024-03-30,CC-COAST-DD,6010,684.71,FieldForce Sales LLC,Door_to_Door acquisition spend — 2024-03
